"2931","UNIVERSITY OF UTAH","476","NATL INST OF HEALTH DHHS","U OF UTAH","",""
"2891","UNIVERSITY OF DELAWARE","2244","NATL SCIENCE FOUNDATION","U OF DELAWARE","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","1624","US DEPT OF HOUSING & URBAN DEV","USDA","USDA-NIFA",""
"6866","BAYER CROPSCIENCE","","","BAYER","BAYER CROPSCI",""
"660","AGENCY FOR INTERNATIONAL DEVELOPMENT","","","USAID","",""
"927","BRADLEY FDN LYNDE AND HARRY","","","BRADLEY FDN","",""
"2749","SPACE TELESCOPE SCIENCE INST.","535","NATL AERONAUTICS & SPACE ADM","SPACE TELESCOPE","",""
"252","RESEARCH TRIANGLE INSTITUTE INTERNATIONAL","","","RTI INTERNATIONAL","",""
"2796","BINGHAMTON UNIVERSITY","476","NATL INST OF HEALTH DHHS","SUNY","BINGHAMTON U",""
"5106","U.S. ARMY MEDICAL RESEARCH ACQUISITION ACTIVITY","","","USAMRAA","",""
"15613","THE WOODROW WILSON NATIONAL FELLOWSHIP FOUNDATION","","","WOODROW WILSON FOUNDATION","",""
"5168","DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES NSF","","","NSF","NSF EHR",""
"1198","NATL CANCER INSTITUTE NIH","","","DHHS","NIH","NIH NCI"
"2240","NATL RADIO ASTRONOMY OBSERV","2244","NATL SCIENCE FOUNDATION","NRAO","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"2276","NY WINE/GRAPE FDN","2301","NYS DEPT OF AG & MARKETS","NY WINE/GRAPE","",""
"2276","NY WINE/GRAPE FDN","2301","NYS DEPT OF AG & MARKETS","NY WINE/GRAPE","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5169","DIRECTORATE FOR ENGINEERING NSF","","","NSF","NSF ENG",""
"2933","UNIVERSITY OF VERMONT","8091","NORTHEAST SUSTAINABLE AGRICULTURE RESEARCH & EDUCATION","U OF VERMONT","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1208","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","","","DHHS","NIH","NIH NICHD"
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"1198","NATL CANCER INSTITUTE NIH","","","DHHS","NIH","NIH NCI"
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"48621","INFINITUS COMPANY LTD (CHINA)","","","LKL","INFINITUS",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"2950","UNIVERSITY OF NORTH CAROLINA CHAPEL HILL","2244","NATL SCIENCE FOUNDATION","UNC","UNC CHAPEL HILL",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"40484","ZOETIS","","","ZOETIS","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1682","INTERNATIONAL FOOD POLICY RSCH INST","","","IFPRI","",""
"15754","ULSTER COUNTY COOPERATIVE EXTENSION","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","ULSTER CTY","ULSTER CCE",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2721","SMITH-RICHARDSON FDN","","","SMITH-RICH","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"1295","OAK RIDGE NATIONAL LABORATORY DOE","483","DEPARTMENT OF ENERGY","DOE","DOE ORNL",""
"1308","GEOLOGICAL SURVEY, DOI","","","US INTERIOR","USGS",""
"2893","UNIVERSITY OF FLORIDA","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF FLORIDA","",""
"39149","WALMART FOUNDATON","","","WF","",""
"48541","UNIVERSITE DE SHERBROOKE","3663","BILL & MELINDA GATES FOUNDATION","SHERBROOKE","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2341","NYS PARKS & RECREATION","","","NYS","NYS PARKS & REC",""
"1257","ARMY RESEARCH OFFICE","","","DOD","ARMY","ARO"
"5168","DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES NSF","","","NSF","NSF EHR",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"1203","NATL INST ON AGING, NIH","","","DHHS","NIH","NIH NIA"
"43222","WYOMING WILDLIFE FOUNDATION","","","WYCF","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2769","STANFORD UNIVERSITY","1284","OFFICE OF NAVAL RESEARCH DOD","STANFORD U","",""
"2323","NYS DEPT OF EDUCATION","1358","REHABILITATION SERVICES ADMIN, US D OF ED","NYS","NYSEDUC",""
"575","TEXAS A&M UNIVERSITY","2244","NATL SCIENCE FOUNDATION","TEXAS A&M","",""
"10933","NORFOLK STATE UNIVERSITY","2244","NATL SCIENCE FOUNDATION","NSU","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2465","PEPSICO, INC","","","PEPSICO","",""
"1217","NATL INST OF NEUR DIS & STROKE, NIH","","","DHHS","NIH","NIH NINDS"
"34077","ALPINA FOODS","","","ALPINA","",""
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"1841","ESTHER A. & JOSEPH KLINGENSTEIN FUND, INC.","","","KLINGENSTEIN","",""
"2341","NYS PARKS & RECREATION","","","NYS","NYS PARKS & REC",""
"2927","UNIVERSITY OF TEXAS AT AUSTIN","29518","OFFICE OF INTERNATIONAL SCIENCE AND ENGINEERING NSF","U OF TEXAS SYS","UT AUSTIN",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2911","UNIVERSITY OF MINNESOTA","476","NATL INST OF HEALTH DHHS","U OF MINNESOTA","",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"37077","SENECA FOODS INC.","","","SENECA FOODS, INC.","",""
"2324","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY ","","","NYS","NYSERDA",""
"3539","LINCOLN INSTITUTE OF LAND POLICY","","","LINCOLN","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","","","USDA","USDA APHIS",""
"2318","NYS DEPT OF ENVIRONMENTAL CONSERVATION","","","NYS","NYS DEC",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"48661","CARRERA BIOSCIENCE INC. ","480","AIR FORCE, DOD","CARRERA","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"2478","PFIZER ANIMAL HEALTH","","","PFIZER ANIMAL","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"51602","ENGILITY LLC","479","US DEPT OF DEFENSE","ENGILITY H","ENGILITY L",""
"2933","UNIVERSITY OF VERMONT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","",""
"2829","TETRA TECH INC","40201","NAVAL FACILITIES ENGINEERING COMMAND","TETRA TECH","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"3131","WOODS HOLE OCEANOGRAPHIC INSTITUTE","3554","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","WHOI","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"49701","JFE ENGINEERING CORPORATION","","","JFE-ENG","",""
"3554","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","","","DEPT COMMERCE","NOAA",""
"535","NATL AERONAUTICS & SPACE ADM","","","NASA","",""
"3962","J. FRANK SCHMIDT FAMILY CHARITABLE FOUNDATION","","","JFS FAMILY CHARITABLE FDN","",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"1239","NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY","","","DEPT COMMERCE","NIST",""
"49201","FUTURE OF LIFE","","","FOL","",""
"2879","UNIVERSITY OF CALIFORNIA DAVIS","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF CAL","UC DAVIS",""
"49121","CENTRAL JERSEY FAMILY HEALTH CONSORTIUM","","","CJFHC","",""
"34217","MARS PETCARE UK","","","MARS PET","",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2443","DAVID & LUCILE PACKARD FND","","","PACKARD FDN","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"2200","NEW WORLD FOUNDATION","","","NEW WORLD","",""
"660","AGENCY FOR INTERNATIONAL DEVELOPMENT","","","USAID","",""
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"1803","JET PROPULSION LABORATORY","535","NATL AERONAUTICS & SPACE ADM","JPL","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"2057","MORRIS ANIMAL FOUNDATION","","","MORRIS ANIMAL","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"24335","JOHN TEMPLETON FOUNDATION","","","TEMPLETON","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","2301","NYS DEPT OF AG & MARKETS","NY FARM VIABILITY INST","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"6866","BAYER CROPSCIENCE","","","BAYER","BAYER CROPSCI",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1156","DAIRY RESEARCH INSTITUTE","","","DAIRY RES INST","",""
"12853","SAMUEL H. KRESS FOUNDATION","","","KRESS","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"2237","NOVO NORDISK, LTD","","","NOVO NORDISK","",""
"518","JOHNS HOPKINS UNIVERSITY","3663","BILL & MELINDA GATES FOUNDATION","JOHNS HOPKINS UNIV","",""
"3216","UNIVERSITY OF MICHIGAN","1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","U OF MICHIGAN","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"3543","UNIVERSITY OF SOUTHERN MISSISSIPPI","","","U OF S MISS","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"175","SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY","484","US DEPT OF INTERIOR","SUNY","SUNY ENVIR SCI",""
"18353","THE KAVLI FOUNDATION","","","KAVLI","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2879","UNIVERSITY OF CALIFORNIA DAVIS","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","U OF CAL","UC DAVIS",""
"45681","NU-SKIN","1202","NATL HEART LUNG & BLOOD INST, NIH","NU-SKIN","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"2879","UNIVERSITY OF CALIFORNIA DAVIS","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","U OF CAL","UC DAVIS",""
"1803","JET PROPULSION LABORATORY","535","NATL AERONAUTICS & SPACE ADM","JPL","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1236","UNITED STATES CENSUS BUREAU","","","DEPT COMMERCE","US CENSUS",""
"14893","PEST MANAGEMENT FOUNDATION","","","PEST MANAGEMENT FOUNDATION","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"2908","UNIVERSITY OF MARYLAND COLLEGE PARK","2244","NATL SCIENCE FOUNDATION","U SYS OF MARYLAND","U MD COLLEGE PK",""
"49181","UPPSALA UNIVERSITY","","","SWE","UPPSALA",""
"728","AMERICAN CANCER SOCIETY","","","AMER CANCER","",""
"3062","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","476","NATL INST OF HEALTH DHHS","VIRGINIA TECH","",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"37538","FLIR SYSTEMS","3679","DEFENSE THREAT REDUCTION AGENCY, DOD","FLIR","",""
"1807","BUREAU OF JUSTICE STATISTICS, DOJ","","","DOJ","BJS",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"2057","MORRIS ANIMAL FOUNDATION","","","MORRIS ANIMAL","",""
"46701","HORIBA INSTRUMENTS INCORPORATED","","","HORIBA","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"8668","NATURE CONSERVANCY","","","NATURE CONSERVANCY","",""
"2884","UNIVERSITY OF CALIFORNIA, SANTA BARBARA","1284","OFFICE OF NAVAL RESEARCH DOD","U OF CAL","UC SANTA BARB",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"15774","SYNGENTA SEED INC.","","","SYNGENTA SEED - BOISE","",""
"46421","INSTITUTE FOR BASIC SCIENCE","","","IBS","",""
"48221","THE SCOTTS MIRACLE-GRO COMPANY","","","MIRACLE GRO","",""
"4424","HDR INC.","482","US NAVY","HDR","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"30256","SIMONS FOUNDATION","","","SF","",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"8668","NATURE CONSERVANCY","","","NATURE CONSERVANCY","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"875","BECKMAN FOUNDATION","","","BECKMAN FDN","",""
"3157","4-H FOUNDATION, NEW YORK STATE","","","4-H FDN","",""
"45142","3D BIO CORPORATION","","","3D BIO","",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"44041","R-DEX SYSTEMS","1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","R-DEX","",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"1304","FISH & WILDLIFE SERVICE, DOI","","","US INTERIOR","FWS",""
"105","SAMSUNG ELECTRONICS COMPANY LTD","","","SAMSUNG","",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","476","NATL INST OF HEALTH DHHS","WCM","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"6866","BAYER CROPSCIENCE","","","BAYER","BAYER CROPSCI",""
"154","THE WILDLIFE CONSERVATION SOCIETY","1306","NATL PARK SERVICE, DOI","WILDLIFE","",""
"6866","BAYER CROPSCIENCE","","","BAYER","BAYER CROPSCI",""
"50441","REBECCA CLARKE SOCIETY INC","","","RCLARK_SOC","",""
"49221","LOS ANGELES COUNTY DEPARTMENT OF MENTAL HEALTH","","","LAC DMH","",""
"43922","CENTER FOR PRODUCE SAFETY","960","CALIFORNIA DEPT OF FOOD AND AGRICULTURE","CPS","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2301","NYS DEPT OF AG & MARKETS","2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","NYS","AGMRKT",""
"453","AMERICAN CHEMICAL SOCIETY","","","AMER CHEM SOC","",""
"22795","KENSEY-NASH","","","KENSEY-NASH","",""
"43461","BLACKSTONE CHARITABLE FOUNDATION","","","BLACKSTONE","",""
"1209","NATL INST ON DRUG ABUSE, NIH","","","DHHS","NIH","NIH NIDA"
"39863","FRIENDS OF THE MEXICAN FUND FOR THE CONSERVATION OF NATURE","","","FMCN","",""
"2625","RUSSELL SAGE FDN","","","RUSSELL SAGE","",""
"40242","SEJONG UNIVERSITY","","","SEJONG UNIVERSITY","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"582","UNIVERSITY SYSTEM OF MARYLAND","3679","DEFENSE THREAT REDUCTION AGENCY, DOD","U SYS OF MARYLAND","",""
"2324","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY ","","","NYS","NYSERDA",""
"45181","CENTER FOR ADVANCEMENT OF SCIENCE IN SPACE","535","NATL AERONAUTICS & SPACE ADM","CASIS","",""
"3519","SEOUL NATIONAL UNIVERSITY","","","SEOUL NATL U","",""
"1537","GRANT,W T FOUNDATION","","","GRANT,W T FDN","",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"2200","NEW WORLD FOUNDATION","","","NEW WORLD","",""
"1257","ARMY RESEARCH OFFICE","","","DOD","ARMY","ARO"
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","1203","NATL INST ON AGING, NIH","WCM","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"2802","SUNY STONY BROOK","","","SUNY","STONY BROOK",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"47641","AFRICAN DEVELOPMENT BANK","","","ARFICAN DB","",""
"26475","GREAT LAKES BIOENERGY RESEARCH CENTER ","483","DEPARTMENT OF ENERGY","GLBRC","",""
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"23855","DOW AGROSCIENCES LLC","","","DOW AGRO","",""
"507","INTERNATIONAL BUSINESS MACHINES","","","IBM","",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"1794","JOHNSON, ROBERT WOOD","","","JOHNSON,R.W.","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","","","USDA","USDA APHIS",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"3347","OPEN SOCIETY FOUNDATIONS","1454","FORD FOUNDATION","OSF","",""
"49261","SWISS FEDERAL DEPARTMENT OF FOREIGN AFFAIRS","","","FDFA","",""
"49261","SWISS FEDERAL DEPARTMENT OF FOREIGN AFFAIRS","","","FDFA","",""
"4566","ALPHAWOOD FOUNDATION","","","ALPHAWOOD FDN.","",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"23935","COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE INC.","","","CARE","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1204","NATL INST ON ALCOHOL ABUSE & ALCOHOLISM, NIH","","","DHHS","NIH","NIH NIAAA"
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"2459","PENNSYLVANIA STATE UNIV","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","PENN STATE","",""
"1752","IOWA STATE UNIVERSITY","5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","IOWA STATE U","",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","WCM","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","38518","NATL CTR FOR ADVANCING TRANSLATIONAL SCIENCES","WCM","",""
"1784","JAPAN-US FRIENDSHIP COMM","","","JAPAN-US FR COM","",""
"3693","UNIVERSITY OF NOTRE DAME","1271","DEFENSE ADVANCED RESEARCH PROJECT AGENCY DOD","NOTRE DAME","",""
"3333","ARMY RESEARCH LABORATORIES","","","DOD","ARMY","ARL"
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"47861","ALBANY PINE BUSH PRESERVE COMMISSION","2318","NYS DEPT OF ENVIRONMENTAL CONSERVATION","ALBANY PINE","",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"5326","EMPIRE STATE POTATO GROWERS, INC.","","","EMP ST POTATO GRW","",""
"5326","EMPIRE STATE POTATO GROWERS, INC.","","","EMP ST POTATO GRW","",""
"5326","EMPIRE STATE POTATO GROWERS, INC.","","","EMP ST POTATO GRW","",""
"453","AMERICAN CHEMICAL SOCIETY","","","AMER CHEM SOC","",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","10872","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING NIH","WCM","",""
"2801","NEW YORK SEA GRANT INSTITUTE, STONY BROOK","3554","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","SUNY","NY SEA GRANT",""
"37297","SOCIETY FOR THE CONSERVATION AND STUDY OF CARIBBEAN BIRDS","1304","FISH & WILDLIFE SERVICE, DOI","SCSCB","",""
"2908","UNIVERSITY OF MARYLAND COLLEGE PARK","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U SYS OF MARYLAND","U MD COLLEGE PK",""
"468","CLEMSON UNIVERSITY","2244","NATL SCIENCE FOUNDATION","CLEMSON U","",""
"530","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","MIT","",""
"2714","SLOAN FOUNDATION","","","SLOAN","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"32036","QUALCOMM MEMS TECHNOLOGIES, INC","","","QUALCOMM MEMS","",""
"2921","UNIVERSITY OF PITTSBURGH","1202","NATL HEART LUNG & BLOOD INST, NIH","U OF PITTSBURGH","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"1324","DREYFUS,CAMILLE & HENRY","","","DREYFUS","",""
"660","AGENCY FOR INTERNATIONAL DEVELOPMENT","","","USAID","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"30776","BOSTON COLLEGE","1217","NATL INST OF NEUR DIS & STROKE, NIH","BC","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2324","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY ","","","NYS","NYSERDA",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","3007","FOOD AND NUTRITION SERVICE, USDA","USDA","USDA-NIFA",""
"943","BOYCE THOMPSON INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","BTI","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"46202","NEW YORK CITY BOARD OF EDUCATION","491","DEPT OF EDUCATION US","NYC DOE","",""
"3388","AMERICAN KENNEL CLUB CANINE HEALTH FOUNDATION","","","AKC CHF","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"592","US DEPT OF AGRICULTURE","","","USDA","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"49563","ENN GROUP CO., LTD.","","","ENN","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1208","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","","","DHHS","NIH","NIH NICHD"
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","481","US ARMY","USDA","USDA-NIFA",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"2459","PENNSYLVANIA STATE UNIV","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","PENN STATE","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
